"";"seqIDs";"CPC2";"PLEK";"FEELnc";"CPAT";"LncFinder";"lncRNA_Mdeep"
"7397";"MSTRG.6924.1";1;1;0;1;0;0
"7398";"ENSMGAT00000000469";1;0;0;1;1;1
"7399";"MSTRG.6927.1";1;1;0;1;0;1
"7400";"MSTRG.6928.1";1;1;0;0;0;0
"7401";"MSTRG.6929.2";1;1;0;0;1;0
"7402";"MSTRG.6929.3";1;1;0;0;1;1
"7403";"ENSMGAT00000016607";1;1;0;0;0;0
"7404";"MSTRG.6930.1";1;1;0;0;0;0
"7405";"MSTRG.6931.1";1;1;0;1;0;1
"7406";"MSTRG.6930.3";1;1;0;0;0;0
"7407";"MSTRG.6932.1";1;1;0;0;1;0
"7408";"MSTRG.6930.4";1;1;1;0;0;0
"7409";"MSTRG.6934.1";1;1;0;0;0;1
"7410";"MSTRG.6935.1";1;1;0;1;0;0
"7411";"MSTRG.6936.1";1;1;0;0;0;0
"7412";"MSTRG.6937.1";1;1;0;0;0;1
"7413";"MSTRG.6939.1";1;1;1;1;0;0
"7414";"MSTRG.6939.2";1;1;0;1;0;0
"7415";"MSTRG.6940.1";1;1;0;0;0;0
"7416";"MSTRG.6941.1";1;1;0;0;0;0
"7417";"MSTRG.6942.1";1;1;0;0;0;0
"7418";"MSTRG.6943.1";1;1;0;1;0;0
"7419";"MSTRG.6945.1";1;1;0;1;0;1
"7420";"MSTRG.6944.1";1;1;0;0;0;1
"7421";"MSTRG.6946.1";1;1;0;0;0;0
"7422";"MSTRG.6946.2";1;1;0;0;0;0
"7423";"MSTRG.6947.1";1;1;0;0;0;0
"7424";"MSTRG.6948.1";1;1;0;0;0;0
"7425";"MSTRG.6949.1";1;1;0;0;0;0
"7426";"MSTRG.6950.1";1;1;0;0;0;1
"7427";"MSTRG.6951.1";1;1;0;0;0;0
"7428";"MSTRG.6952.1";1;1;0;1;0;1
"7429";"MSTRG.6953.1";1;1;0;1;0;1
"7430";"MSTRG.6954.1";1;1;0;0;0;0
"7431";"MSTRG.6955.1";1;1;0;0;0;1
"7432";"MSTRG.6956.1";1;1;0;0;0;0
"7433";"MSTRG.6958.1";1;1;0;1;1;0
"7434";"MSTRG.6959.1";1;1;0;0;0;0
"7435";"MSTRG.6960.1";1;1;0;1;0;0
"7436";"MSTRG.6961.1";1;1;0;0;0;0
"7437";"MSTRG.6962.1";1;1;0;1;0;0
"7438";"MSTRG.6963.1";1;1;0;0;0;1
"7439";"MSTRG.6964.1";1;1;0;1;0;0
"7440";"MSTRG.6965.1";1;1;0;0;0;0
"7441";"MSTRG.6966.1";1;1;0;0;0;0
"7442";"MSTRG.6967.1";1;1;0;0;0;0
"7443";"MSTRG.6977.1";1;1;0;0;0;0
"7444";"MSTRG.6976.8";1;1;0;0;0;0
"7445";"MSTRG.6976.9";1;0;0;0;1;0
"7446";"MSTRG.6976.10";1;1;0;0;0;0
"7447";"MSTRG.6980.1";1;1;0;0;0;0
"7448";"MSTRG.6981.1";1;1;0;1;0;1
"7449";"MSTRG.6991.9";1;1;0;0;0;0
"7450";"MSTRG.6983.1";1;1;0;0;1;0
"7451";"MSTRG.6983.2";1;1;0;0;0;0
"7452";"MSTRG.6983.3";1;1;0;0;0;0
"7453";"MSTRG.6982.1";1;1;0;0;0;1
"7454";"MSTRG.6984.1";1;1;0;0;0;0
"7455";"MSTRG.6985.1";1;1;0;0;0;0
"7456";"MSTRG.6986.1";1;1;0;1;0;1
"7457";"MSTRG.6987.1";1;1;0;0;0;0
"7458";"MSTRG.6988.1";1;1;0;0;0;1
"7459";"MSTRG.6989.1";1;1;0;1;0;1
"7460";"MSTRG.6990.1";1;1;0;0;0;0
"7461";"MSTRG.6990.2";1;1;0;0;1;0
"7462";"MSTRG.6990.3";1;1;0;0;1;0
"7463";"MSTRG.6990.4";1;1;0;0;0;0
"7464";"MSTRG.7006.1";1;1;0;0;0;0
"7465";"ENSMGAT00000016622";1;1;0;0;0;0
"7466";"MSTRG.6994.1";1;1;0;0;0;0
"7467";"MSTRG.6995.1";1;1;0;0;0;0
"7468";"MSTRG.6993.1";1;1;0;1;0;1
"7469";"MSTRG.6996.1";1;1;0;0;0;0
"7470";"MSTRG.6998.1";1;0;0;0;1;1
"7471";"MSTRG.6999.1";1;1;0;0;1;0
"7472";"MSTRG.7001.1";1;1;0;0;0;1
"7473";"MSTRG.7000.6";1;1;0;0;0;0
"7474";"MSTRG.7002.1";1;1;0;0;0;0
"7475";"MSTRG.7003.1";1;1;0;0;0;0
"7476";"MSTRG.6997.1";1;1;0;0;0;0
"7477";"MSTRG.7009.1";1;1;0;0;0;0
"7478";"MSTRG.7011.1";1;1;0;0;1;1
"7479";"MSTRG.7012.1";1;0;0;0;1;1
"7480";"MSTRG.7020.4";1;1;0;0;0;0
"7481";"MSTRG.7014.1";1;1;0;0;1;0
"7482";"MSTRG.7015.1";1;1;0;1;0;0
"7483";"MSTRG.7013.1";1;1;0;0;0;1
"7484";"MSTRG.7016.1";1;1;0;0;0;1
"7485";"MSTRG.7017.1";1;0;0;0;0;0
"7486";"ENSMGAT00000017416";1;1;0;0;0;0
"7487";"ENSMGAT00000017419";1;1;0;0;0;0
"7488";"MSTRG.7018.1";1;0;0;0;0;0
"7489";"MSTRG.7019.1";1;1;0;0;0;1
"7490";"MSTRG.7028.1";1;1;0;0;0;0
"7491";"MSTRG.7025.1";1;1;0;0;0;1
"7492";"MSTRG.7027.1";1;1;0;0;0;1
"7493";"MSTRG.7026.1";1;1;0;0;0;0
"7494";"MSTRG.7029.1";1;1;0;0;0;1
"7495";"MSTRG.7030.1";1;1;0;1;0;1
"7496";"MSTRG.7031.1";1;1;0;0;0;1
"7497";"MSTRG.7032.1";1;1;0;0;0;0
"7498";"MSTRG.7033.1";1;1;0;0;0;0
"7499";"MSTRG.7034.1";1;1;0;0;0;0
"7500";"MSTRG.7035.1";1;1;0;1;0;1
"7501";"MSTRG.7036.1";1;1;0;0;0;0
"7502";"MSTRG.7036.2";1;1;0;0;0;0
"7503";"MSTRG.7051.1";1;1;0;0;1;0
"7504";"MSTRG.7054.1";1;1;0;0;0;0
"7505";"MSTRG.7055.1";1;1;0;0;0;0
"7506";"MSTRG.7037.1";1;1;0;0;0;1
"7507";"MSTRG.7038.1";1;1;0;1;0;1
"7508";"MSTRG.7039.1";1;1;0;0;0;1
"7509";"MSTRG.7040.1";1;1;0;0;0;1
"7510";"MSTRG.7041.1";1;1;0;0;0;0
"7511";"MSTRG.7043.1";1;1;0;0;0;0
"7512";"MSTRG.7044.1";1;1;0;0;1;0
"7513";"MSTRG.7045.1";1;1;0;0;0;0
"7514";"MSTRG.7042.1";1;1;0;0;0;0
"7515";"ENSMGAT00000000249";1;0;0;1;1;1
"7516";"MSTRG.7046.1";1;1;0;0;0;1
"7517";"MSTRG.7056.2";1;1;0;0;0;0
"7518";"ENSMGAT00000016649";1;1;0;0;0;0
"7519";"ENSMGAT00000016648";1;1;0;0;0;0
"7520";"MSTRG.7058.1";1;0;0;0;0;0
"7521";"MSTRG.7058.2";1;0;0;0;0;0
"7522";"MSTRG.7057.1";1;1;0;1;0;0
"7523";"MSTRG.7062.2";1;1;0;0;0;0
"7524";"MSTRG.7062.1";1;1;0;0;0;0
"7525";"MSTRG.7062.4";1;1;0;0;0;0
"7526";"MSTRG.7063.1";1;1;0;0;0;0
"7527";"MSTRG.7062.6";1;1;0;0;0;0
"7528";"MSTRG.7062.7";1;1;0;0;0;0
"7529";"MSTRG.7060.1";1;1;0;0;0;1
"7530";"MSTRG.7061.1";1;1;0;1;0;0
"7531";"ENSMGAT00000000161";1;0;0;1;1;1
"7532";"MSTRG.7064.1";1;1;0;0;0;0
"7533";"MSTRG.7065.1";1;1;0;0;0;0
"7534";"MSTRG.7066.1";1;1;0;0;0;0
"7535";"ENSMGAT00000000567";1;0;0;1;1;1
"7536";"MSTRG.7067.1";1;1;0;0;0;1
"7537";"MSTRG.7068.1";1;1;0;1;0;0
"7538";"MSTRG.7069.1";1;1;0;1;0;0
"7539";"MSTRG.7070.1";1;1;0;0;0;0
"7540";"MSTRG.7071.1";1;1;0;0;1;0
"7541";"MSTRG.7073.1";1;1;0;0;0;1
"7542";"MSTRG.7076.1";1;1;0;0;0;0
"7543";"MSTRG.7077.5";1;1;0;0;0;0
"7544";"MSTRG.7077.6";1;0;0;0;0;0
"7545";"MSTRG.7074.1";1;1;0;0;0;0
"7546";"MSTRG.7080.1";1;1;0;0;0;0
"7547";"MSTRG.7081.1";1;1;0;0;0;0
"7548";"MSTRG.7081.2";1;1;0;0;0;0
"7549";"MSTRG.7083.1";1;1;0;0;0;0
"7550";"MSTRG.7091.2";1;1;0;0;0;0
"7551";"MSTRG.7091.3";1;1;0;0;0;0
"7552";"MSTRG.7086.1";1;1;0;0;0;0
"7553";"MSTRG.7084.1";1;1;0;0;0;0
"7554";"MSTRG.7087.1";1;1;0;0;0;1
"7555";"MSTRG.7088.1";1;1;0;1;0;0
"7556";"MSTRG.7089.1";1;1;0;0;0;1
"7557";"MSTRG.7090.1";1;1;0;1;0;0
"7558";"MSTRG.7113.7";1;1;0;0;0;1
"7559";"MSTRG.7113.8";1;1;0;0;0;0
"7560";"MSTRG.7114.5";1;0;0;0;0;0
"7561";"MSTRG.7115.1";1;1;0;0;0;0
"7562";"MSTRG.7092.1";1;1;0;0;0;0
"7563";"MSTRG.7093.1";1;1;0;0;0;1
"7564";"MSTRG.7094.1";1;1;0;1;0;0
"7565";"MSTRG.7095.1";1;1;0;0;0;0
"7566";"MSTRG.7096.1";1;1;0;1;0;0
"7567";"MSTRG.7097.1";1;1;0;0;0;0
"7568";"MSTRG.7098.1";1;1;0;0;0;0
"7569";"MSTRG.7099.1";1;1;0;1;0;1
"7570";"MSTRG.7100.1";1;1;0;0;0;0
"7571";"MSTRG.7101.1";1;1;0;0;0;0
"7572";"MSTRG.7102.1";1;1;0;0;0;1
"7573";"MSTRG.7103.1";1;1;0;1;0;0
"7574";"MSTRG.7104.1";1;1;0;0;0;1
"7575";"MSTRG.7105.1";1;1;0;1;1;0
"7576";"MSTRG.7106.1";1;1;0;0;0;0
"7577";"MSTRG.7107.1";1;1;0;1;0;1
"7578";"MSTRG.7108.1";1;1;0;1;0;0
"7579";"MSTRG.7109.1";1;1;0;1;0;1
"7580";"MSTRG.7110.1";1;1;0;0;0;0
"7581";"MSTRG.7111.1";1;1;0;0;0;0
"7582";"MSTRG.7116.1";1;1;0;0;1;0
"7583";"MSTRG.7116.2";1;1;1;1;0;0
"7584";"MSTRG.7117.1";1;1;0;0;0;0
"7585";"MSTRG.7118.1";1;1;0;0;0;0
"7586";"MSTRG.7119.1";1;1;0;0;0;0
"7587";"MSTRG.7120.1";1;1;0;0;0;0
"7588";"MSTRG.7121.2";1;1;0;0;0;0
"7589";"MSTRG.7121.1";1;1;0;0;0;0
"7590";"MSTRG.7121.3";1;1;0;0;0;0
"7591";"MSTRG.7122.1";1;1;0;0;1;0
"7592";"MSTRG.7123.1";1;1;0;0;0;0
"7593";"MSTRG.7124.1";1;1;0;0;0;0
"7594";"MSTRG.7125.1";1;1;0;0;0;0
"7595";"MSTRG.7126.1";1;1;0;0;0;0
"7596";"MSTRG.7127.1";1;1;0;0;0;1
"7597";"MSTRG.7128.1";1;1;0;1;0;1
"7598";"MSTRG.7129.1";1;1;0;1;0;0
"7599";"MSTRG.7130.1";1;1;0;0;0;0
"7600";"MSTRG.7131.1";1;1;0;0;0;0
"7601";"MSTRG.7132.1";1;1;0;0;0;0
"7602";"MSTRG.7133.1";1;1;0;0;0;0
"7603";"MSTRG.7134.1";1;1;0;0;0;0
"7604";"MSTRG.7135.1";1;1;0;0;0;0
"7605";"MSTRG.7135.2";1;1;0;0;0;0
"7606";"MSTRG.7136.1";1;1;0;0;0;0
"7607";"MSTRG.7138.1";1;1;0;0;0;0
"7608";"MSTRG.7139.1";1;1;0;0;0;0
"7609";"MSTRG.7143.1";1;1;0;0;0;0
"7610";"MSTRG.7144.1";1;0;0;0;0;0
"7611";"MSTRG.7140.1";1;1;0;0;0;0
"7612";"MSTRG.7141.1";1;1;0;0;0;1
"7613";"MSTRG.7145.1";1;1;0;0;0;0
"7614";"MSTRG.7146.1";1;1;0;0;0;1
"7615";"MSTRG.7147.1";1;1;0;1;0;1
"7616";"MSTRG.7150.1";1;1;0;0;0;0
"7617";"MSTRG.7152.1";1;1;0;0;0;0
"7618";"MSTRG.7153.1";1;1;0;0;0;0
"7619";"MSTRG.7154.1";1;0;0;0;0;1
"7620";"MSTRG.7155.1";1;1;0;0;1;0
"7621";"MSTRG.7155.2";1;1;0;0;0;0
"7622";"MSTRG.7156.1";1;1;0;0;0;0
"7623";"MSTRG.7157.1";1;1;0;0;1;0
"7624";"MSTRG.7158.1";1;1;0;0;1;0
"7625";"MSTRG.7159.1";1;1;0;0;0;0
"7626";"MSTRG.7159.2";1;1;1;1;0;0
"7627";"MSTRG.7160.1";1;1;0;1;0;0
"7628";"MSTRG.7161.1";1;1;0;0;0;0
"7629";"MSTRG.7162.1";1;1;0;0;0;0
"7630";"ENSMGAT00000020889";1;0;0;1;1;1
"7631";"MSTRG.7163.1";1;1;0;1;0;0
"7632";"MSTRG.7164.1";1;1;0;1;0;0
"7633";"MSTRG.7165.1";1;1;0;0;0;1
"7634";"MSTRG.7169.1";1;1;0;0;0;0
"7635";"MSTRG.7171.1";1;1;0;0;0;1
"7636";"MSTRG.7171.2";1;1;0;0;0;0
"7637";"MSTRG.7171.3";1;1;0;0;0;0
"7638";"MSTRG.7172.1";1;1;0;0;0;1
"7639";"MSTRG.7173.1";1;1;0;1;0;1
"7640";"MSTRG.7174.1";1;1;0;0;0;1
"7641";"ENSMGAT00000016674";1;1;0;0;0;0
"7642";"ENSMGAT00000020632";1;1;0;0;0;0
"7643";"MSTRG.7175.3";1;1;0;0;0;0
"7644";"MSTRG.7177.1";1;1;0;0;0;0
"7645";"MSTRG.7179.1";1;1;0;1;0;1
"7646";"MSTRG.7180.1";1;1;0;1;0;1
"7647";"MSTRG.7181.1";1;1;0;1;0;1
"7648";"MSTRG.7176.1";1;1;0;0;0;0
"7649";"MSTRG.7182.1";1;1;0;0;0;0
"7650";"MSTRG.7183.1";1;1;0;0;0;0
"7651";"MSTRG.7183.2";1;1;0;0;0;0
"7652";"MSTRG.7184.1";1;1;0;0;0;0
"7653";"MSTRG.7185.1";1;1;0;1;0;1
"7654";"MSTRG.7186.1";1;1;0;0;0;0
"7655";"MSTRG.7187.1";1;1;0;0;0;0
"7656";"MSTRG.7190.1";1;1;0;0;0;0
"7657";"MSTRG.7191.1";1;1;0;0;0;0
"7658";"MSTRG.7191.2";1;1;1;1;0;0
"7659";"MSTRG.7188.1";1;1;0;0;0;1
"7660";"MSTRG.7189.1";1;1;0;0;0;0
"7661";"MSTRG.7192.1";1;1;0;0;0;0
"7662";"MSTRG.7194.1";1;1;0;0;0;0
"7663";"MSTRG.7195.1";1;1;0;0;0;0
"7664";"MSTRG.7196.1";1;1;0;0;0;0
"7665";"MSTRG.7197.1";1;1;0;0;0;0
"7666";"MSTRG.7198.1";1;1;0;0;0;0
"7667";"MSTRG.7199.1";1;1;0;0;0;1
"7668";"MSTRG.7200.1";1;1;0;1;0;1
"7669";"MSTRG.7201.1";1;1;0;0;0;1
"7670";"MSTRG.7202.1";1;1;0;1;1;1
"7671";"MSTRG.7203.1";1;1;0;0;0;1
"7672";"MSTRG.7204.1";1;1;0;0;0;0
"7673";"MSTRG.7193.1";1;1;0;1;0;0
"7674";"MSTRG.7205.1";1;1;0;1;0;0
"7675";"MSTRG.7206.1";1;1;0;1;0;0
"7676";"MSTRG.7207.1";1;1;0;1;0;0
"7677";"MSTRG.7208.1";1;1;0;1;0;0
"7678";"MSTRG.7209.1";1;1;0;1;0;0
"7679";"MSTRG.7210.1";1;1;0;0;0;0
"7680";"MSTRG.7211.1";1;1;0;0;0;1
"7681";"MSTRG.7212.1";1;1;0;1;0;0
"7682";"MSTRG.7213.1";1;1;0;1;0;0
"7683";"MSTRG.7246.1";1;0;0;0;0;0
"7684";"ENSMGAT00000020498";1;1;0;0;0;0
"7685";"MSTRG.7249.1";1;1;0;0;0;0
"7686";"MSTRG.7249.3";1;1;0;0;0;0
"7687";"MSTRG.7250.1";1;1;0;0;0;1
"7688";"MSTRG.7247.7";1;1;0;0;0;0
"7689";"MSTRG.7250.2";1;1;0;0;0;0
"7690";"MSTRG.7232.4";1;1;0;0;0;0
"7691";"MSTRG.7233.1";1;1;1;0;0;0
"7692";"MSTRG.7235.1";1;1;0;1;0;0
"7693";"MSTRG.7236.1";1;1;0;0;0;0
"7694";"MSTRG.7237.1";1;1;0;0;0;1
"7695";"MSTRG.7238.1";1;1;0;0;0;0
"7696";"MSTRG.7239.1";1;0;0;0;0;0
"7697";"MSTRG.7240.1";1;1;0;0;0;0
"7698";"MSTRG.7241.1";1;1;0;0;0;0
"7699";"MSTRG.7242.1";1;1;0;0;0;0
"7700";"MSTRG.7243.1";1;1;0;0;0;0
"7701";"MSTRG.7244.1";1;1;0;0;0;0
"7702";"MSTRG.7214.1";1;1;0;1;0;0
"7703";"MSTRG.7215.1";1;1;0;0;0;0
"7704";"MSTRG.7216.1";1;1;0;0;0;0
"7705";"MSTRG.7217.1";1;1;0;1;0;0
"7706";"MSTRG.7221.1";1;1;0;0;0;0
"7707";"MSTRG.7222.1";1;1;0;0;0;0
"7708";"MSTRG.7223.1";1;1;0;0;0;0
"7709";"MSTRG.7223.2";1;1;0;0;0;0
"7710";"MSTRG.7224.1";1;1;0;0;0;0
"7711";"MSTRG.7225.1";1;1;0;0;0;0
"7712";"MSTRG.7225.2";1;1;0;0;0;0
"7713";"MSTRG.7226.1";1;1;0;0;0;0
"7714";"MSTRG.7218.1";1;1;0;0;0;0
"7715";"MSTRG.7219.1";1;1;0;0;0;1
"7716";"MSTRG.7220.1";1;1;0;1;0;0
"7717";"MSTRG.7228.1";1;1;0;0;0;0
"7718";"MSTRG.7227.1";1;1;0;0;0;0
"7719";"MSTRG.7229.1";1;1;0;0;0;0
"7720";"MSTRG.7230.1";1;1;0;1;0;1
"7721";"MSTRG.7231.1";1;1;0;0;0;0
"7722";"MSTRG.7252.1";1;1;0;0;0;0
"7723";"MSTRG.7253.1";1;1;0;0;0;0
"7724";"MSTRG.7254.1";1;1;0;0;0;0
"7725";"MSTRG.7255.1";1;1;0;0;0;0
"7726";"MSTRG.7256.1";1;1;0;0;0;0
"7727";"MSTRG.7257.1";1;1;0;1;0;1
"7728";"MSTRG.7258.1";1;1;0;0;0;0
"7729";"MSTRG.7259.1";1;1;0;0;0;0
"7730";"MSTRG.7260.1";1;1;0;0;0;0
"7731";"MSTRG.7261.1";1;1;0;0;0;0
"7732";"MSTRG.7262.1";1;1;0;0;0;1
"7733";"MSTRG.7263.1";1;1;0;1;0;0
"7734";"MSTRG.7265.1";1;1;0;0;0;0
"7735";"MSTRG.7264.1";1;0;0;0;0;0
"7736";"MSTRG.7266.1";1;1;0;0;0;0
"7737";"MSTRG.7267.1";1;1;0;1;0;0
"7738";"MSTRG.7268.1";1;1;0;0;0;0
"7739";"MSTRG.7269.1";1;1;0;0;0;0
"7740";"MSTRG.7270.2";1;1;0;0;0;0
"7741";"MSTRG.7271.1";1;0;0;0;1;0
"7742";"MSTRG.7272.1";1;1;0;0;0;1
"7743";"MSTRG.7273.1";1;1;0;0;0;1
"7744";"MSTRG.7274.12";1;0;0;0;0;0
"7745";"MSTRG.7276.1";1;1;0;0;0;1
"7746";"MSTRG.7277.1";1;1;0;1;0;0
"7747";"MSTRG.7278.1";1;1;0;1;0;1
"7748";"MSTRG.7279.1";1;1;0;1;0;1
"7749";"MSTRG.7280.1";1;1;0;1;0;1
"7750";"MSTRG.7281.1";1;1;0;0;0;0
"7751";"MSTRG.7282.1";1;1;1;0;0;0
"7752";"MSTRG.7291.1";1;0;0;0;0;0
"7753";"MSTRG.7291.2";1;0;0;0;0;0
"7754";"MSTRG.7291.3";1;0;0;0;0;0
"7755";"ENSMGAT00000016687";1;0;0;0;0;0
"7756";"MSTRG.7292.1";1;1;0;0;0;0
"7757";"MSTRG.7291.5";1;1;0;0;0;0
"7758";"MSTRG.7284.1";1;1;0;0;0;0
"7759";"MSTRG.7285.1";1;1;0;1;0;0
"7760";"MSTRG.7286.1";1;1;0;1;0;0
"7761";"MSTRG.7287.1";1;1;0;1;0;0
"7762";"MSTRG.7288.1";1;1;0;0;0;1
"7763";"MSTRG.7289.1";1;1;0;0;0;0
"7764";"MSTRG.7290.1";1;1;0;1;0;0
"7765";"MSTRG.7295.1";1;1;0;1;0;0
"7766";"MSTRG.7294.1";1;1;0;1;0;0
"7767";"MSTRG.7296.1";1;1;0;1;0;1
"7768";"MSTRG.7297.1";1;1;0;0;0;1
"7769";"MSTRG.7298.1";1;1;0;0;0;1
"7770";"MSTRG.7300.1";1;1;0;0;0;0
"7771";"MSTRG.7301.1";1;1;0;0;0;0
"7772";"MSTRG.7308.2";1;0;0;0;1;0
"7773";"MSTRG.7308.5";1;1;0;0;0;0
"7774";"MSTRG.7308.9";1;1;1;0;0;0
"7775";"MSTRG.7309.1";1;1;0;0;0;0
"7776";"MSTRG.7302.1";1;1;0;1;0;0
"7777";"MSTRG.7303.1";1;1;0;0;0;0
"7778";"MSTRG.7304.1";1;1;0;0;0;0
"7779";"MSTRG.7305.1";1;1;0;1;0;0
"7780";"MSTRG.7311.1";1;1;0;0;0;0
"7781";"ENSMGAT00000016695";1;1;0;0;0;0
"7782";"MSTRG.7313.3";1;0;0;0;0;0
"7783";"MSTRG.7313.4";1;0;0;0;0;0
"7784";"MSTRG.7318.1";1;1;1;0;0;0
"7785";"ENSMGAT00000018775";1;0;0;0;0;0
"7786";"MSTRG.7327.1";1;1;0;0;0;0
"7787";"MSTRG.7327.3";1;1;0;0;0;0
"7788";"MSTRG.7328.1";1;1;0;0;0;0
"7789";"MSTRG.7323.1";1;1;0;0;0;0
"7790";"MSTRG.7324.1";1;1;0;0;0;1
"7791";"MSTRG.7325.1";1;1;0;1;0;0
"7792";"MSTRG.7326.1";1;1;0;0;0;0
"7793";"MSTRG.7329.1";1;1;0;0;0;0
"7794";"MSTRG.7330.1";1;1;0;0;0;0
"7795";"MSTRG.7331.1";1;1;0;0;0;0
"7796";"MSTRG.7332.1";1;1;0;1;0;1
"7797";"MSTRG.7333.1";1;1;0;1;0;1
"7798";"MSTRG.7334.1";1;1;0;0;0;0
"7799";"MSTRG.7341.1";1;1;0;0;0;1
"7800";"MSTRG.7336.1";1;1;0;0;0;0
"7801";"MSTRG.7338.1";1;1;0;1;0;0
"7802";"MSTRG.7339.1";1;1;0;0;0;0
"7803";"MSTRG.7344.1";1;1;1;0;0;1
"7804";"MSTRG.7345.1";1;1;0;0;0;0
"7805";"MSTRG.7344.3";1;1;0;0;0;1
"7806";"MSTRG.7344.2";1;1;0;0;0;1
"7807";"MSTRG.7346.1";1;1;0;0;0;0
"7808";"MSTRG.7347.1";1;1;0;0;0;0
"7809";"MSTRG.7346.2";1;1;0;0;0;0
"7810";"MSTRG.7346.3";1;1;0;0;0;0
"7811";"MSTRG.7348.1";1;1;1;1;0;0
"7812";"MSTRG.7349.1";1;1;0;0;0;0
"7813";"MSTRG.7342.2";1;1;0;0;0;0
"7814";"MSTRG.7342.1";1;0;0;0;0;0
"7815";"MSTRG.7343.1";1;1;0;0;0;0
"7816";"MSTRG.7350.1";1;1;0;0;0;1
"7817";"ENSMGAT00000016721";1;1;0;0;0;0
"7818";"ENSMGAT00000000541";1;0;0;1;1;1
"7819";"MSTRG.7351.1";1;1;0;1;0;0
"7820";"MSTRG.7352.1";1;1;0;0;0;1
"7821";"MSTRG.7353.1";1;1;0;0;0;0
"7822";"MSTRG.7354.1";1;1;0;0;0;0
"7823";"MSTRG.7355.1";1;1;0;0;0;0
"7824";"MSTRG.7356.1";1;1;0;0;0;0
"7825";"MSTRG.7357.1";1;1;0;1;0;0
"7826";"MSTRG.7358.1";1;1;0;0;0;0
"7827";"MSTRG.7359.1";1;1;0;1;0;0
"7828";"MSTRG.7360.1";1;1;0;0;0;1
"7829";"MSTRG.7362.1";1;1;0;0;0;0
"7830";"MSTRG.7363.1";1;1;0;1;0;1
"7831";"MSTRG.7364.1";1;1;0;0;0;1
"7832";"MSTRG.7365.1";1;0;0;0;0;0
"7833";"MSTRG.7366.1";1;1;0;0;0;1
"7834";"MSTRG.7368.1";1;1;0;0;0;0
"7835";"MSTRG.7367.1";1;1;0;0;0;0
"7836";"MSTRG.7372.1";1;1;0;0;0;0
"7837";"MSTRG.7372.2";1;1;0;0;0;0
"7838";"MSTRG.7373.1";1;1;0;1;0;0
"7839";"MSTRG.7371.1";1;1;0;0;0;1
"7840";"MSTRG.7374.1";1;1;0;1;0;0
"7841";"MSTRG.7375.1";1;1;0;0;0;0
"7842";"MSTRG.7376.1";1;1;0;1;0;1
"7843";"MSTRG.7377.1";1;1;0;1;0;0
"7844";"MSTRG.7378.1";1;1;0;0;0;0
"7845";"MSTRG.7379.1";1;1;0;0;0;1
"7846";"ENSMGAT00000016725";1;1;0;0;0;0
"7847";"MSTRG.7380.4";1;0;0;0;0;0
"7848";"MSTRG.7381.1";1;1;0;0;0;0
"7849";"MSTRG.7387.3";1;0;0;0;0;1
"7850";"ENSMGAT00000000194";1;0;0;1;1;1
"7851";"MSTRG.7382.1";1;1;0;1;0;1
"7852";"MSTRG.7383.1";1;1;0;0;0;0
"7853";"MSTRG.7384.1";1;1;0;1;0;1
"7854";"MSTRG.7385.1";1;1;0;0;0;1
"7855";"MSTRG.7386.1";1;1;0;1;1;1
"7856";"MSTRG.7388.1";1;1;0;0;0;0
"7857";"MSTRG.7389.1";1;1;0;0;0;1
"7858";"MSTRG.7390.1";1;1;0;0;0;1
"7859";"MSTRG.7392.1";1;1;0;1;0;0
"7860";"MSTRG.7393.1";1;1;0;0;0;0
"7861";"MSTRG.7394.1";1;1;0;1;0;1
"7862";"MSTRG.7395.1";1;1;0;1;0;1
"7863";"MSTRG.7396.1";1;1;0;1;0;0
"7864";"MSTRG.7397.1";1;1;0;1;0;0
"7865";"MSTRG.7398.1";1;1;0;0;0;1
"7866";"MSTRG.7399.1";1;1;0;0;0;1
"7867";"MSTRG.7400.1";1;1;0;0;0;1
"7868";"MSTRG.7401.1";1;1;0;0;0;1
"7869";"MSTRG.7402.1";1;1;0;0;0;1
"7870";"MSTRG.7403.1";1;1;0;1;0;0
"7871";"MSTRG.7404.1";1;1;0;0;0;1
"7872";"MSTRG.7405.1";1;1;0;0;0;1
"7873";"MSTRG.7406.1";1;1;0;0;0;0
"7874";"MSTRG.7407.1";1;1;0;1;0;0
"7875";"MSTRG.7408.1";1;1;0;0;0;1
"7876";"MSTRG.7409.1";1;1;0;1;0;0
"7877";"MSTRG.7410.1";1;1;0;1;0;0
"7878";"MSTRG.7411.1";1;1;0;0;0;0
"7879";"MSTRG.7412.1";1;1;0;0;0;0
"7880";"MSTRG.7413.1";1;1;0;0;0;1
"7881";"ENSMGAT00000016727";1;1;0;0;0;0
"7882";"MSTRG.7414.1";1;1;0;1;0;0
"7883";"MSTRG.7415.1";1;1;0;1;0;0
"7884";"MSTRG.7416.1";1;1;0;1;0;1
"7885";"MSTRG.7417.1";1;1;0;1;0;0
"7886";"MSTRG.7418.1";1;1;0;0;0;0
"7887";"MSTRG.7419.1";1;1;0;0;0;0
"7888";"ENSMGAT00000016728";1;1;0;0;0;0
"7889";"MSTRG.7426.1";1;1;0;0;0;0
"7890";"MSTRG.7427.1";1;0;0;0;0;1
"7891";"MSTRG.7428.2";1;1;0;0;0;0
"7892";"MSTRG.7428.1";1;1;0;0;0;0
"7893";"MSTRG.7428.3";1;1;0;0;0;0
